Word,Level
땅바닥,TOPIK4
땅속,TOPIK3
땅콩,TOPIK4
때,TOPIK1
때때로,TOPIK3
때로,TOPIK4
때리,TOPIK4
때마침,TOPIK6
때우,TOPIK5
떠,TOPIK4
떠나,TOPIK3
떠나다,TOPIK2
떠내려가,TOPIK5
떠넘,TOPIK6
떠다니,TOPIK6
떠돌다,TOPIK5
떠돌아다,TOPIK6
떠들,TOPIK2
떠들썩하다떠들썩하다,TOPIK5
떠맡,TOPIK5
떠밀리다,TOPIK6
떠오,TOPIK3
떠올,TOPIK3
떡,TOPIK2
떡국,TOPIK2
떡볶,TOPIK1
떨,TOPIK3
떨구다,TOPIK6
떨리,TOPIK3
떨어뜨리,TOPIK3
떨어지,TOPIK2
떨치,TOPIK6
떫다,TOPIK5
떳떳,TOPIK5
떼,TOPIK4
떼다,TOPIK4
또,TOPIK1
또는,TOPIK2
또다시,TOPIK4
또래,TOPIK5
또렷하,TOPIK5
또한,TOPIK3
똑,TOPIK5
똑같,TOPIK2
똑같이,TOPIK2
똑똑,TOPIK3
똑똑하,TOPIK2
똑바로,TOPIK2
똥,TOPIK4
뚜껑,TOPIK4
뚜렷,TOPIK4
뚜렷이,TOPIK5
뚝,TOPIK5
뚝뚝,TOPIK5
뚫,TOPIK3
뚫다,TOPIK6
뚫리,TOPIK4
뚱뚱,TOPIK2
뛰,TOPIK2
뛰어,TOPIK2
뛰어나,TOPIK3
뛰어나오,TOPIK4
뛰어내리다,TOPIK3
뛰어넘다,TOPIK3
뛰어놀다,TOPIK4
뛰어다,TOPIK4
뛰어오다,TOPIK5
뛰쳐나가다,TOPIK5
뛰쳐나오,TOPIK5
뜨,TOPIK2
뜨겁,TOPIK2
뜨다,TOPIK6
뜨리,TOPIK5
뜩,TOPIK6
뜯다,TOPIK4
뜯어,TOPIK5
뜯어내,TOPIK6
뜰,TOPIK4
뜸하,TOPIK5
뜻,TOPIK2
뜻밖,TOPIK4
띄,TOPIK4
띄어쓰,TOPIK6
띠,TOPIK3
띠다,TOPIK6
라,TOPIK1
라디오,TOPIK2
라일락,TOPIK5
라켓,TOPIK5
락질,TOPIK6
란,TOPIK5
랗,TOPIK3
래,TOPIK3
량,TOPIK4
러,TOPIK3
러시아,TOPIK1
러움,TOPIK4
럽,TOPIK2
럽다,TOPIK4
레,TOPIK1
레몬,TOPIK3
레스토랑,TOPIK2
레슬링,TOPIK5
레저,TOPIK5
렌즈,TOPIK4
렌터카,TOPIK3
려,TOPIK6
력,TOPIK4
로,TOPIK3
로그인,TOPIK3
로맨틱,TOPIK6
로봇,TOPIK3
론,TOPIK2
롭,TOPIK3
료,TOPIK4
루,TOPIK5
류,TOPIK5
률,TOPIK3
르,TOPIK4
르다,TOPIK2
른,TOPIK1
를,TOPIK5
름,TOPIK3
름길,TOPIK4
름돈,TOPIK3
름휴,TOPIK3
리,TOPIK4
리그,TOPIK6
리닝,TOPIK4
리다,TOPIK1
리더십,TOPIK5
리듬,TOPIK3
리모컨,TOPIK4
리본,TOPIK3
리적,TOPIK4
리터,TOPIK4
리포터,TOPIK5
림,TOPIK6
립적,TOPIK5
마,TOPIK5
마감,TOPIK5
마구,TOPIK4
마냥,TOPIK4
마누라,TOPIK6
마늘,TOPIK3
마다,TOPIK2
마다하,TOPIK6
마당,TOPIK2
마디,TOPIK4
마땅하,TOPIK4
마땅히,TOPIK4
마라톤,TOPIK3
마련,TOPIK4
마루,TOPIK4
마르다,TOPIK2
마리,TOPIK1
마무리,TOPIK4
마비,TOPIK5
마사지,TOPIK3
마시,TOPIK1
마약,TOPIK4
마우스,TOPIK3
마을,TOPIK2
마음,TOPIK1
마음가짐,TOPIK4
마음껏,TOPIK4
마음속,TOPIK4
마음씨,TOPIK3
마이크,TOPIK3
마일리지,TOPIK5
마저,TOPIK5
마주,TOPIK4
마주치다,TOPIK4
마중,TOPIK2
마지막,TOPIK2
마지못,TOPIK6
마찬가지,TOPIK4
마찰,TOPIK4
마취,TOPIK6
마치,TOPIK2
마침,TOPIK3
마침내,TOPIK4
마케팅,TOPIK5
마트,TOPIK2
마흔,TOPIK1
막,TOPIK3
막강,TOPIK6
막걸리,TOPIK2
막내,TOPIK3
막대,TOPIK6
막대기,TOPIK3
막대하,TOPIK6
막론,TOPIK6
막막,TOPIK5
막무가,TOPIK6
막바지,TOPIK6
막상,TOPIK4
막상막하,TOPIK6
막연,TOPIK4
막중,TOPIK6
막차,TOPIK3
막히,TOPIK2
막힘없,TOPIK6
만,TOPIK1
만끽,TOPIK6
만나다,TOPIK1
만남,TOPIK3
만두,TOPIK2
만들,TOPIK1
만만하,TOPIK4
만병,TOPIK5
만사,TOPIK6
만성,TOPIK6
만세만세,TOPIK6
만약,TOPIK2
만연,TOPIK6
만원,TOPIK4
만일,TOPIK2
만장,TOPIK6
만장일치,TOPIK6
만점,TOPIK4
만족,TOPIK3
만족도,TOPIK5
만지다,TOPIK2
만큼,TOPIK4
만화,TOPIK2
많,TOPIK1
많이,TOPIK1
맏,TOPIK5
맏형,TOPIK6
말,TOPIK1
말기,TOPIK4
말끔히,TOPIK4
말끝,TOPIK5
말다,TOPIK1
말다툼,TOPIK4
말단,TOPIK6
말레이시,TOPIK1
말문,TOPIK6
말미,TOPIK6
말솜씨,TOPIK6
말썽,TOPIK6
말씀,TOPIK1
말없,TOPIK4
말재주,TOPIK5
말투,TOPIK4
말하,TOPIK3
맑,TOPIK1
맘,TOPIK4
맘껏,TOPIK4
맘대,TOPIK4
맛,TOPIK1
맛없,TOPIK1
망,TOPIK6
망가지다,TOPIK4
망설,TOPIK4
망신,TOPIK6
망원경,TOPIK6
망치,TOPIK4
망하,TOPIK4
맞,TOPIK1
맞다,TOPIK6
맞대,TOPIK5
맞들,TOPIK5
맞먹다,TOPIK6
맞벌,TOPIK4
맞붙,TOPIK6
맞서,TOPIK4
맞아떨어지다,TOPIK6
맞은편,TOPIK3
맞이하,TOPIK3
맞장,TOPIK6
맞추,TOPIK2
맞춤,TOPIK6
맞춤법,TOPIK4
맞히,TOPIK4
맡,TOPIK3
맣,TOPIK4
맣다,TOPIK5
매,TOPIK2
매기다,TOPIK6
매끄럽,TOPIK5
매년매년,TOPIK2
매니저,TOPIK6
매다,TOPIK2
매달,TOPIK3
매달리다,TOPIK4
매듭,TOPIK6
매력,TOPIK4
매력적매력적,TOPIK5
매료,TOPIK6
매립,TOPIK6
매매,TOPIK5
매번,TOPIK4
매사매사,TOPIK5
매섭다,TOPIK5
매연,TOPIK5
매우,TOPIK2
매운맛,TOPIK3
매운탕,TOPIK3
매일매일,TOPIK1
매입,TOPIK5
매장,TOPIK3
매점,TOPIK3
매주매주,TOPIK2
매진,TOPIK3
매체,TOPIK4
매출,TOPIK5
매콤,TOPIK5
매표소,TOPIK2
맥,TOPIK6
맥락,TOPIK6
맥박,TOPIK6
맥주,TOPIK2
맨,TOPIK4
맨발,TOPIK3
맨손,TOPIK5
맴돌,TOPIK6
맵,TOPIK1
맵시,TOPIK6
맹렬하다,TOPIK6
맹세,TOPIK5
맺,TOPIK4
맺히,TOPIK6
머금,TOPIK6
머니,TOPIK4
머리,TOPIK1
머리기,TOPIK5
머리맡,TOPIK6
머리카락,TOPIK2
머리칼,TOPIK4
머릿속,TOPIK4
머무르,TOPIK4
머물,TOPIK4
머뭇거리,TOPIK4
머지않,TOPIK5
먹,TOPIK1
먹고,TOPIK4
먹구름,TOPIK6
먹다,TOPIK3
먹음직스럽다,TOPIK5
먹이,TOPIK4
먹히다,TOPIK4
먼저,TOPIK1
먼지,TOPIK3
멀,TOPIK1
멀리,TOPIK2
멀미,TOPIK3
멀쩡,TOPIK4
멈추다,TOPIK2
멋,TOPIK2
멋대,TOPIK4
멋있,TOPIK1
멋지,TOPIK3
멍,TOPIK3
멍들다,TOPIK6
멍멍,TOPIK4
멍청,TOPIK5
멍하,TOPIK5
멎,TOPIK4
멓,TOPIK5
메뉴,TOPIK1
메뉴판,TOPIK3
메다,TOPIK2
메달,TOPIK4
메마르,TOPIK5
메모,TOPIK2
메모지,TOPIK3
메시지,TOPIK2
메우,TOPIK4
메일,TOPIK2
멜로,TOPIK5
멜로디,TOPIK3
며느리,TOPIK4
며칠,TOPIK1
면,TOPIK1
면담,TOPIK4
면도기,TOPIK5
면모,TOPIK6
면세점,TOPIK5
면역,TOPIK6
면적,TOPIK3
면접,TOPIK3
면접시험,TOPIK5
면제,TOPIK5
면하,TOPIK4
면허,TOPIK3
면허증,TOPIK3
면회,TOPIK6
멸망,TOPIK5
멸종,TOPIK5
멸치,TOPIK3
명,TOPIK1
명단,TOPIK3
명당,TOPIK6
명랑,TOPIK5
명령,TOPIK4
명료,TOPIK6
명목,TOPIK6
명문,TOPIK6
명백,TOPIK5
명복,TOPIK6
명분,TOPIK6
명사,TOPIK5
명상,TOPIK5
명성,TOPIK5
명소,TOPIK5
명승지,TOPIK6
명실,TOPIK6
명심,TOPIK5
명예,TOPIK4
명절,TOPIK2
명중,TOPIK6
명칭,TOPIK6
명품,TOPIK5
명함,TOPIK3
명확,TOPIK4
명확히,TOPIK5
몇,TOPIK3
몇몇,TOPIK1
모,TOPIK2
모국어,TOPIK5
모금,TOPIK4
모기,TOPIK2
모니터,TOPIK3
모닥불,TOPIK6
모델,TOPIK3
모두모두,TOPIK1
모든,TOPIK2
모래,TOPIK3
모레모,TOPIK1
모르다,TOPIK1
모모,TOPIK4
모발,TOPIK5
모방,TOPIK5
모범,TOPIK3
모범생,TOPIK5
모색,TOPIK6
모서리,TOPIK6
모순,TOPIK6
모습,TOPIK2
모시다,TOPIK2
모양,TOPIK2
모여들,TOPIK4
모욕,TOPIK6
모유,TOPIK6
모음,TOPIK5
모임,TOPIK2
모자,TOPIK1
모조리,TOPIK5
모질다,TOPIK6
모집,TOPIK3
모처럼,TOPIK4
모친,TOPIK5
모퉁,TOPIK6
모티브,TOPIK6
모험,TOPIK4
모형,TOPIK5
모호하,TOPIK6
목,TOPIK1
목걸이,TOPIK2
목격,TOPIK5
목격자,TOPIK5
목구멍,TOPIK4
목덜미,TOPIK6
목도리,TOPIK2
목돈,TOPIK5
목록,TOPIK3
목마,TOPIK4
목사,TOPIK4
목소리,TOPIK2
목숨,TOPIK4
목요일,TOPIK1
목욕,TOPIK2
목욕탕,TOPIK1
목장,TOPIK5
목재,TOPIK5
목적,TOPIK2
목적어,TOPIK5
목적지,TOPIK3
목표,TOPIK3
몫,TOPIK4
몰,TOPIK6
몰다,TOPIK4
몰두하,TOPIK5
몰라,TOPIK4
몰락,TOPIK6
몰래,TOPIK3
몰려,TOPIK4
몰려들,TOPIK4
몰리,TOPIK4
몰아,TOPIK6
몰아내,TOPIK6
몰아넣,TOPIK6
몰아붙이다,TOPIK5
몰아치,TOPIK6
몰이,TOPIK5
몰입,TOPIK6
몸,TOPIK1
몸매,TOPIK4
몸무게,TOPIK3
몸살,TOPIK3
몸속,TOPIK4
몸집,TOPIK6
몸짓,TOPIK3
몸통,TOPIK4
몹시,TOPIK4
못,TOPIK1
못나,TOPIK4
못되,TOPIK4
못마땅하,TOPIK6
못생기,TOPIK2
못지않,TOPIK4
못하다못하,TOPIK1
몽골,TOPIK1
몽땅,TOPIK4
묘,TOPIK5
묘미,TOPIK6
묘사,TOPIK3
묘지,TOPIK6
묘하,TOPIK6
무,TOPIK2
무겁,TOPIK1
무게,TOPIK2
무공해,TOPIK6
무관,TOPIK4
무관심,TOPIK4
무궁무진,TOPIK6
무궁화,TOPIK2
무기,TOPIK4
무기력,TOPIK6
무난하,TOPIK5
무너,TOPIK5
무너지다,TOPIK4
무늬,TOPIK3
무대,TOPIK3
무더기,TOPIK6
무더위,TOPIK3
무던히,TOPIK6
무덤,TOPIK3
무덥,TOPIK4
무뚝뚝하,TOPIK5
무럭무럭,TOPIK6
무려,TOPIK4
무력,TOPIK6
무렵,TOPIK4
무례,TOPIK6
무료,TOPIK2
무르,TOPIK6
무르익다,TOPIK6
무릅쓰다,TOPIK6
무릎,TOPIK2
무리,TOPIK4
무모하,TOPIK6
무무,TOPIK5
무병,TOPIK6
무분별,TOPIK5
무사,TOPIK4
무상,TOPIK5
무서워하,TOPIK3
무선,TOPIK5
무섭다,TOPIK2
무성하다,TOPIK6
무소식,TOPIK5
무수,TOPIK6
무수히,TOPIK6
무술,TOPIK5
무슨,TOPIK1
무시,TOPIK4
무시무,TOPIK5
무식,TOPIK5
무심,TOPIK6
무심코,TOPIK5
무언,TOPIK6
무엇,TOPIK1
무역,TOPIK3
무용,TOPIK3
무응답,TOPIK5
무의미,TOPIK4
무인,TOPIK5
무작정,TOPIK6
무조건무조건,TOPIK3
무지개,TOPIK4
무차별적무차별,TOPIK6
무책,TOPIK6
무책임,TOPIK4
무척,TOPIK2
무형,TOPIK6
무효,TOPIK5
묵,TOPIK6
묵다,TOPIK3
묵묵히,TOPIK4
묵직,TOPIK6
묵히,TOPIK6
묶,TOPIK3
문,TOPIK1
문구,TOPIK5
문구점,TOPIK3
문단,TOPIK5
문득,TOPIK4
문명,TOPIK4
문방구,TOPIK3
문법,TOPIK3
문병,TOPIK3
문상,TOPIK6
문서,TOPIK4
문안,TOPIK6
문어,TOPIK5
문의,TOPIK3
문자,TOPIK3
문장,TOPIK3
문제,TOPIK2
문제점,TOPIK4
문지르다,TOPIK6
문학,TOPIK3
문학적문학,TOPIK6
문항,TOPIK5
문헌,TOPIK6
문형,TOPIK5
문화,TOPIK1
문화생활,TOPIK5
문화재,TOPIK3
문화적,TOPIK4
묻다,TOPIK1
묻히,TOPIK4
묻히다,TOPIK5
물,TOPIK1
물가,TOPIK3
물감,TOPIK4
물건,TOPIK1
물결,TOPIK4
물고기,TOPIK2
물기,TOPIK4
물끄러미,TOPIK6
물들,TOPIK4
물량,TOPIK5
물러가,TOPIK6
물러나,TOPIK3
물러서다,TOPIK3
물려받,TOPIK5
물려주,TOPIK5
물론,TOPIK2
물리,TOPIK3
물방울,TOPIK5
물소리,TOPIK3
물속,TOPIK4
물약,TOPIK3
물어,TOPIK2
물음,TOPIK3
물자,TOPIK6
물질,TOPIK4
물질적물질,TOPIK4
물체,TOPIK6
물품,TOPIK5
뭉치,TOPIK4
뭉클하,TOPIK5
뭐,TOPIK1
뭘,TOPIK4
뮤지컬,TOPIK3
미,TOPIK5
미각,TOPIK6
미국,TOPIK1
미국인,TOPIK3
미끄,TOPIK3
미끄러지다,TOPIK2
미남,TOPIK6
미녀,TOPIK5
미니,TOPIK4
미달,TOPIK6
미덕,TOPIK6
미디어,TOPIK4
미래,TOPIK2
미련,TOPIK4
미루,TOPIK3
미리,TOPIK2
미만,TOPIK3
미모,TOPIK5
미묘하다,TOPIK6
미사,TOPIK6
미생물,TOPIK5
미성,TOPIK3
미소,TOPIK3
미숙하,TOPIK6
미술,TOPIK3
미술가,TOPIK6
미술관,TOPIK2
미아,TOPIK5
미안,TOPIK1
미약하,TOPIK6
미어지다,TOPIK6
미역,TOPIK5
미역국,TOPIK2
미용,TOPIK5
미용사,TOPIK3
미용실,TOPIK1
미움,TOPIK4
미인,TOPIK3
미장원,TOPIK3
미적미,TOPIK5
미정,TOPIK6
미지,TOPIK4
미처,TOPIK4
미치다,TOPIK4
미터,TOPIK2
미팅,TOPIK3
미혼,TOPIK4
미혼모,TOPIK6
미흡하,TOPIK6
민간,TOPIK6
민감,TOPIK5
민망하다,TOPIK6
민박,TOPIK5
민속,TOPIK3
민요,TOPIK5
민족,TOPIK4
민족주의,TOPIK6
민주,TOPIK6
민주적,TOPIK6
민주주의,TOPIK4
민주화,TOPIK6
민첩하,TOPIK6
믿,TOPIK5
믿다,TOPIK2
믿음,TOPIK4
밀가루,TOPIK2
밀다,TOPIK2
밀도,TOPIK6
밀려,TOPIK5
밀려나,TOPIK6
밀려들,TOPIK6
밀리,TOPIK3
밀리미터,TOPIK4
밀림,TOPIK6
밀어,TOPIK6
밀어주다,TOPIK6
밀접,TOPIK6
밀착,TOPIK6
밉,TOPIK3
및,TOPIK3
밑,TOPIK1
밑거름,TOPIK6
밑바,TOPIK4
밑줄,TOPIK3
밑창,TOPIK6
바,TOPIK3
바가지,TOPIK4
바구니,TOPIK3
바깥,TOPIK2
바깥쪽,TOPIK2
바꾸,TOPIK1
바뀌,TOPIK2
바나나,TOPIK1
바늘,TOPIK3
바다,TOPIK1
바닥,TOPIK2
바닷가,TOPIK2
바닷물,TOPIK3
바둑,TOPIK3
바라,TOPIK2
바라다,TOPIK2
바람,TOPIK1
바람직하,TOPIK4
바래다,TOPIK6
바래다주,TOPIK4
바로,TOPIK1
바로잡,TOPIK4
바르다,TOPIK2
바보,TOPIK3
바쁘다,TOPIK1
바삐,TOPIK6
바싹,TOPIK4
바위,TOPIK3
바이러스,TOPIK5
바이올린,TOPIK2
바자회,TOPIK5
바지,TOPIK1
바짝,TOPIK6
바퀴바퀴,TOPIK3
바퀴벌레,TOPIK6
바탕,TOPIK3
박,TOPIK3
박다,TOPIK4
박람회,TOPIK5
박물관,TOPIK1
박사,TOPIK3
박수,TOPIK2
박스,TOPIK4
박자,TOPIK6
박탈,TOPIK6
박히,TOPIK4
밖,TOPIK1
반,TOPIK1
반감,TOPIK6
반갑다,TOPIK1
반값,TOPIK4
반기다,TOPIK4
반나,TOPIK6
반납,TOPIK3
반달,TOPIK3
반대,TOPIK2
반대말,TOPIK3
반도,TOPIK6
반도체,TOPIK6
반드시,TOPIK2
반듯,TOPIK5
반론,TOPIK6
반말,TOPIK3
반면,TOPIK3
반목,TOPIK6
반문,TOPIK6
반바지,TOPIK2
반박,TOPIK5
반반,TOPIK5
반발,TOPIK4
반복,TOPIK3
반성,TOPIK4
반세,TOPIK6
반신욕,TOPIK6
반영,TOPIK4
반응,TOPIK4
반장,TOPIK4
반적,TOPIK6
반주,TOPIK6
반죽,TOPIK3
반지,TOPIK2
반짝,TOPIK4
반짝거,TOPIK4
반짝반짝,TOPIK4
반쪽,TOPIK5
반찬,TOPIK2
반창,TOPIK3
반칙,TOPIK6
반팔,TOPIK3
반품,TOPIK4
반하다,TOPIK3
반항,TOPIK5
반환점,TOPIK5
받,TOPIK1
받다,TOPIK6
받들,TOPIK6
받아,TOPIK2
받침,TOPIK4
발,TOPIK1
발가락,TOPIK2
발각,TOPIK6
발견,TOPIK4
발굴,TOPIK6
발급,TOPIK3
발길,TOPIK4
발꿈치,TOPIK4
발끝,TOPIK4
발단,TOPIK6
발달,TOPIK3
발돋움,TOPIK6
발등,TOPIK4
발라드,TOPIK5
발령,TOPIK6
발명,TOPIK3
발명가,TOPIK5
발명품,TOPIK5
발목,TOPIK3
발병,TOPIK6
발상,TOPIK6
발생,TOPIK4
발신자,TOPIK5
발언,TOPIK5
발음,TOPIK3
발자국,TOPIK4
발적,TOPIK6
발전,TOPIK3
발전소,TOPIK5
발짝,TOPIK5
발톱,TOPIK4
발표,TOPIK3
발표자,TOPIK5
발표회,TOPIK4
발행,TOPIK3
발효,TOPIK5
발휘,TOPIK5
밝다밝,TOPIK2
밝혀내,TOPIK4
밝혀지다,TOPIK4
밝히,TOPIK3
밟,TOPIK4
밟다,TOPIK3
밤,TOPIK1
밤낮,TOPIK4
밤새,TOPIK3
밤색,TOPIK3
밤중,TOPIK4
밥,TOPIK1
밥맛,TOPIK4
밥벌,TOPIK6
밥솥,TOPIK3
밧줄,TOPIK6
방,TOPIK1
방귀,TOPIK6
방금,TOPIK2
방망이,TOPIK5
방면,TOPIK4
방문,TOPIK2
방범,TOPIK6
방법,TOPIK2
방사,TOPIK6
방송,TOPIK2
방송국,TOPIK2
방송사,TOPIK3
방송인,TOPIK5
방수,TOPIK5
방식,TOPIK3
방안,TOPIK4
방어,TOPIK6
방언,TOPIK6
방영,TOPIK5
방울,TOPIK3
방음,TOPIK5
방지,TOPIK4
방청객,TOPIK5
방치,TOPIK6
방침,TOPIK6
방패,TOPIK6
방학,TOPIK1
방해,TOPIK3
방향,TOPIK2
방황,TOPIK5
밭,TOPIK5
배,TOPIK1
배경,TOPIK4
배고,TOPIK3
배구,TOPIK3
배기가스,TOPIK5
배꼽,TOPIK4
배낭,TOPIK3
배다,TOPIK4
배달,TOPIK2
배드민턴,TOPIK2
배려,TOPIK4
배부,TOPIK4
배상,TOPIK6
배설,TOPIK6
배송,TOPIK4
배신,TOPIK6
배역,TOPIK6
배열,TOPIK5
배우,TOPIK1
배우자,TOPIK4
배웅,TOPIK3
배제,TOPIK6
배추,TOPIK2
배출,TOPIK5
배치,TOPIK3
배타적배타,TOPIK6
배탈,TOPIK2
배터리,TOPIK3
배편,TOPIK3
배포,TOPIK6
배회,TOPIK6
배후,TOPIK6
백,TOPIK3
백과사전,TOPIK5
백년,TOPIK6
백만백만,TOPIK1
백미,TOPIK6
백백,TOPIK1
백성,TOPIK5
백수,TOPIK6
백제,TOPIK5
백지,TOPIK6
백혈병,TOPIK6
백화점,TOPIK1
뱀,TOPIK2
뱃속,TOPIK3
뱉다,TOPIK4
버,TOPIK3
버럭,TOPIK5
버릇,TOPIK2
버릇없다,TOPIK5
버리,TOPIK2
버섯,TOPIK3
버스,TOPIK1
버지,TOPIK3
버터,TOPIK3
버튼,TOPIK3
버티다,TOPIK4
벅차다,TOPIK5
번,TOPIK1
번갈다,TOPIK4
번개,TOPIK3
번거,TOPIK4
번번이,TOPIK5
번성,TOPIK6
번식,TOPIK6
번역,TOPIK3
번영,TOPIK6
번지,TOPIK3
번지다,TOPIK5
번째,TOPIK2
번쩍,TOPIK6
번창,TOPIK6
번호,TOPIK1
번호표,TOPIK3
번화하,TOPIK4
벌,TOPIK2
벌겋,TOPIK5
벌금,TOPIK3
벌떡,TOPIK4
벌레,TOPIK4
벌리,TOPIK4
벌써,TOPIK2
벌어지,TOPIK4
벌이,TOPIK4
벌판,TOPIK6
범위,TOPIK4
범인,TOPIK4
범절,TOPIK6
범죄,TOPIK3
범죄자,TOPIK5
범주,TOPIK6
범하,TOPIK6
범행,TOPIK6
법,TOPIK3
법규,TOPIK5
법대,TOPIK5
법률,TOPIK4
법률가,TOPIK6
법무부,TOPIK5
법안,TOPIK6
법원,TOPIK4
법적법,TOPIK4
법정,TOPIK6
법칙,TOPIK3
벗,TOPIK2
벗어나,TOPIK4
벚꽃,TOPIK5
베개,TOPIK4
베끼,TOPIK5
베다,TOPIK5
베란다,TOPIK3
베스트셀러,TOPIK5
베트남,TOPIK1
베풀,TOPIK4
벤처,TOPIK6
벤치,TOPIK3
벨,TOPIK3
벨트,TOPIK3
벼,TOPIK4
벼락,TOPIK5
벼르다,TOPIK6
벽,TOPIK2
벽돌,TOPIK5
벽시계,TOPIK3
벽지,TOPIK3
벽화,TOPIK6
변,TOPIK6
변경,TOPIK3
변기,TOPIK5
변덕,TOPIK6
변덕스럽,TOPIK4
변동,TOPIK4
변두리,TOPIK6
변명,TOPIK4
변모,TOPIK6
변변찮,TOPIK6
변비,TOPIK3
변수,TOPIK6
변신,TOPIK5
변천,TOPIK6
변하,TOPIK2
변함,TOPIK5
변형,TOPIK6
변호,TOPIK6
변호사,TOPIK2
변화,TOPIK3
변화무쌍,TOPIK6
별,TOPIK2
별개,TOPIK6
별것,TOPIK5
별나,TOPIK5
별다,TOPIK4
별도,TOPIK4
별로,TOPIK1
별명,TOPIK3
별안간,TOPIK6
별의,TOPIK6
별일,TOPIK3
병,TOPIK1
병동,TOPIK6
병들다,TOPIK4
병명,TOPIK5
병문안,TOPIK2
병상,TOPIK6
병세,TOPIK6
병실,TOPIK3
병아리,TOPIK5
병원,TOPIK1
병적병,TOPIK6
병행,TOPIK6
보,TOPIK1
보건,TOPIK6
보건소,TOPIK5
보고서,TOPIK3
보관,TOPIK3
보글보글,TOPIK5
보급,TOPIK4
보내,TOPIK1
보너스,TOPIK3
보다,TOPIK1
보답,TOPIK6
보도,TOPIK4
보라색,TOPIK2
보람,TOPIK3
보류,TOPIK6
보름,TOPIK3
보름달,TOPIK3
보리,TOPIK3
보리차,TOPIK4
보물,TOPIK4
보배,TOPIK6
보복,TOPIK6
보살,TOPIK4
보상,TOPIK4
보상금,TOPIK5
보석,TOPIK3
보수,TOPIK4
보수적보수적,TOPIK5
보안,TOPIK4
보약,TOPIK5
보완,TOPIK4
보유,TOPIK6
보육,TOPIK5
보육원,TOPIK6
보이,TOPIK2
보일러,TOPIK5
보잘것없다,TOPIK6
보장,TOPIK4
보전,TOPIK4
보조,TOPIK4
보조금,TOPIK6
보존,TOPIK4
보증,TOPIK5
보증금,TOPIK5
보충,TOPIK4
보태다,TOPIK6
보통보,TOPIK1
보편적보편,TOPIK5
보편화,TOPIK5
보행자,TOPIK3
보험,TOPIK3
보험료,TOPIK5
보호,TOPIK3
보호자,TOPIK6
복,TOPIK3
복구,TOPIK5
복권,TOPIK5
복귀,TOPIK6
복도,TOPIK3
복리,TOPIK6
복부,TOPIK6
복사,TOPIK3
복사기,TOPIK3
복수,TOPIK4
복숭아,TOPIK3
복습,TOPIK2
복용,TOPIK3
복원,TOPIK5
복잡하,TOPIK2
복장,TOPIK6
복제,TOPIK6
복종,TOPIK6
복지,TOPIK5
복통,TOPIK3
복학,TOPIK5
복합,TOPIK5
복합적,TOPIK6
볶다,TOPIK2
볶음,TOPIK4
볶음밥,TOPIK2
본,TOPIK3
본격,TOPIK5
본격화,TOPIK6
본국,TOPIK5
본능,TOPIK4
본뜨다,TOPIK5
본래,TOPIK4
본론,TOPIK5
본명,TOPIK5
본문,TOPIK5
본받,TOPIK5
본부,TOPIK4
본사,TOPIK5
본선,TOPIK5
본성,TOPIK6
본전,TOPIK6
본질,TOPIK4
본질적본질,TOPIK5
볼거리,TOPIK3
볼링,TOPIK3
볼일,TOPIK3
볼펜,TOPIK1
봄,TOPIK1
봉사,TOPIK3
봉사자,TOPIK5
봉우리,TOPIK6
봉지,TOPIK3
봉투,TOPIK2
봐주,TOPIK6
뵈,TOPIK3
뵙다,TOPIK2
부,TOPIK4
부각,TOPIK6
부고,TOPIK6
부과,TOPIK5
부근,TOPIK4
부끄,TOPIK2
부끄러워하다,TOPIK4
부닥치,TOPIK6
부단,TOPIK5
부담,TOPIK3
부담감,TOPIK5
부담스럽다,TOPIK4
부당,TOPIK6
부대,TOPIK4
부도,TOPIK6
부도나다,TOPIK6
부도덕,TOPIK5
부동산,TOPIK3
부드럽,TOPIK2
부득,TOPIK6
부디,TOPIK6
부딪,TOPIK4
부딪히,TOPIK4
부러워하,TOPIK3
부러지,TOPIK3
부럽다,TOPIK2
부르,TOPIK1
부르짖,TOPIK6
부릅뜨다,TOPIK5
부리다,TOPIK3
부모,TOPIK3
부모님,TOPIK1
부문,TOPIK4
부부,TOPIK2
부분,TOPIK2
부사,TOPIK5
부산,TOPIK1
부상,TOPIK4
부서,TOPIK4
부서지,TOPIK4
부설,TOPIK6
부수,TOPIK4
부시,TOPIK5
부실,TOPIK6
부양,TOPIK6
부엌,TOPIK1
부여,TOPIK5
부위,TOPIK4
부유층,TOPIK5
부유하,TOPIK5
부응,TOPIK6
부인,TOPIK2
부임,TOPIK6
부자,TOPIK2
부작용,TOPIK4
부잣집,TOPIK3
부장,TOPIK2
부재,TOPIK6
부정,TOPIK4
부정적부정,TOPIK4
부정확,TOPIK4
부족,TOPIK2
부주의,TOPIK4
부지런,TOPIK2
부진,TOPIK6
부쩍,TOPIK5
부착,TOPIK6
부채,TOPIK3
부처,TOPIK4
부추기,TOPIK6
부축,TOPIK6
부츠,TOPIK3
부치다,TOPIK2
부친,TOPIK3
부탁,TOPIK1
부패,TOPIK6
부풀,TOPIK5
부품,TOPIK4
부피,TOPIK6
부하,TOPIK5
부활,TOPIK6
북,TOPIK2
북극,TOPIK5
북돋,TOPIK6
북돋우다,TOPIK6
북미,TOPIK4
북받치다,TOPIK6
북부,TOPIK3
북적거리,TOPIK6
북한,TOPIK5
